edge_times[0], 0xB4AF,
edge_times[1], 0x3505,
edge_times[2], 0x19C1,
edge_times[3], 0x03EC,
edge_times[4], 0x02A7,
edge_times[5], 0x0362,
edge_times[6], 0x094A,
edge_times[7], 0x038F,
edge_times[8], 0x02A6,
edge_times[9], 0x0362,
edge_times[10], 0x094A,
edge_times[11], 0x038D,
edge_times[12], 0x0948,
edge_times[13], 0x0367,
edge_times[14], 0x0946,
edge_times[15], 0x0363,
edge_times[16], 0x094B,
edge_times[17], 0x038D,
edge_times[18], 0x02A7,
edge_times[19], 0x0367,
edge_times[20], 0x0945,
edge_times[21], 0x0363,
edge_times[22], 0x02AB,
edge_times[23], 0x038E,
edge_times[24], 0x0946,
edge_times[25], 0x0368,
edge_times[26], 0x02A6,
edge_times[27], 0x0361,
edge_times[28], 0x02AB,
edge_times[29], 0x03B0,
edge_times[30], 0x0283,
edge_times[31], 0x0365,
edge_times[32], 0x02A8,
edge_times[33], 0x0365,
edge_times[34], 0x0947,
edge_times[35], 0x038D,
edge_times[36], 0x02A8,
edge_times[37], 0x0364,
edge_times[38], 0x0947,
edge_times[39], 0x038B,
edge_times[40], 0x02A9,
edge_times[41], 0x038B,
edge_times[42], 0x0921,
edge_times[43], 0x0387,
edge_times[44], 0x0925,
edge_times[45], 0x038D,
edge_times[46], 0x02A7,
edge_times[47], 0x0361,
edge_times[48], 0x02AA,
edge_times[49], 0x03B2,
edge_times[50], 0x0282,
edge_times[51], 0x0365,
edge_times[52], 0x02A6,
edge_times[53], 0x0387,
edge_times[54], 0x0925,
edge_times[55], 0x038C,
edge_times[56], 0x0948,
edge_times[57], 0x0368,
edge_times[58], 0x0944,
edge_times[59], 0x0364,
edge_times[60], 0x0948,
edge_times[61], 0x0362,
edge_times[62], 0x02AB,
edge_times[63], 0x038D,
edge_times[64], 0x0946,
edge_times[65], 0x0366,
edge_times[66], 0x0000,
edge_times[67], 0x0000,
edge_times[68], 0x0000,
edge_times[69], 0x0000,
