13580
6477
908
634
824
2250
833
597
754
2326
799
2290
797
2287
761
2326
760
634
794
2287
800
633
831
2248
835
595
832
597
792
597
798
634
794
2287
799
2289
812
634
750
634
794
634
831
2248
797
634
755
634
831
595
832
597
793
2286
838
2251
833
2248
797
634
792
2289
761
2326
761
2326
799
60099
13454
3151
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
