edge_times[0], 0xAF63,
edge_times[1], 0x35B8,
edge_times[2], 0x19C2,
edge_times[3], 0x03E7,
edge_times[4], 0x02A8,
edge_times[5], 0x038B,
edge_times[6], 0x094D,
edge_times[7], 0x0362,
edge_times[8], 0x02A8,
edge_times[9], 0x038D,
edge_times[10], 0x094C,
edge_times[11], 0x0388,
edge_times[12], 0x094B,
edge_times[13], 0x0364,
edge_times[14], 0x0949,
edge_times[15], 0x038C,
edge_times[16], 0x094B,
edge_times[17], 0x0384,
edge_times[18], 0x02AF,
edge_times[19], 0x0361,
edge_times[20], 0x094B,
edge_times[21], 0x03AE,
edge_times[22], 0x0286,
edge_times[23], 0x0389,
edge_times[24], 0x0970,
edge_times[25], 0x0363,
edge_times[26], 0x0283,
edge_times[27], 0x03B0,
edge_times[28], 0x0285,
edge_times[29], 0x0386,
edge_times[30], 0x02AC,
edge_times[31], 0x0388,
edge_times[32], 0x0284,
edge_times[33], 0x03B1,
edge_times[34], 0x094D,
edge_times[35], 0x033A,
edge_times[36], 0x02D1,
edge_times[37], 0x038B,
edge_times[38], 0x094C,
edge_times[39], 0x0361,
edge_times[40], 0x02AA,
edge_times[41], 0x03B0,
edge_times[42], 0x0924,
edge_times[43], 0x038B,
edge_times[44], 0x094B,
edge_times[45], 0x0386,
edge_times[46], 0x02AB,
edge_times[47], 0x0361,
edge_times[48], 0x02D1,
edge_times[49], 0x0363,
edge_times[50], 0x02A8,
edge_times[51], 0x038D,
edge_times[52], 0x02A7,
edge_times[53], 0x0362,
edge_times[54], 0x0999,
edge_times[55], 0x0361,
edge_times[56], 0x0926,
edge_times[57], 0x0387,
edge_times[58], 0x094D,
edge_times[59], 0x0363,
edge_times[60], 0x0949,
edge_times[61], 0x0388,
edge_times[62], 0x02AA,
edge_times[63], 0x0364,
edge_times[64], 0x094A,
edge_times[65], 0x0389,
edge_times[66], 0x0000,
edge_times[67], 0x0000,
edge_times[68], 0x0000,
edge_times[69], 0x0000,
